Age Range,Download Dt,Name,Platform,Count Rides,Step,Users Count
18-24,15-11-2021,ride_requested,ios,53,2,2
18-24,02-12-2021,ride_requested,ios,53,2,2
18-24,17-04-2021,ride_requested,ios,54,2,2
18-24,16-08-2021,ride_requested,ios,54,2,2
18-24,24-11-2021,ride_requested,ios,55,2,2
18-24,20-01-2021,ride_requested,ios,56,2,2
18-24,13-06-2021,ride_requested,ios,56,2,2
18-24,05-12-2021,ride_requested,ios,56,2,2
18-24,16-06-2021,ride_requested,ios,57,2,2
18-24,05-01-2021,ride_requested,ios,58,2,2
18-24,09-03-2021,ride_requested,ios,58,2,2
18-24,24-04-2021,ride_requested,ios,58,2,2
18-24,28-01-2021,ride_requested,ios,59,2,2
18-24,01-08-2021,ride_requested,ios,59,2,2
18-24,08-11-2021,ride_requested,ios,59,2,2
18-24,10-05-2021,ride_requested,ios,60,2,2
18-24,18-07-2021,ride_requested,ios,61,2,2
18-24,09-08-2021,ride_requested,ios,61,2,2
18-24,24-09-2021,ride_requested,ios,61,2,2
18-24,21-01-2021,ride_requested,ios,62,2,2
18-24,16-04-2021,ride_requested,ios,62,2,2
18-24,01-07-2021,ride_requested,ios,62,2,2
18-24,19-10-2021,ride_requested,ios,62,2,2
18-24,07-06-2021,ride_requested,ios,63,2,2
18-24,15-09-2021,ride_requested,ios,63,2,2
18-24,15-05-2021,ride_requested,ios,64,2,2
18-24,19-08-2021,ride_requested,ios,64,2,2
18-24,03-02-2021,ride_requested,ios,66,2,2
18-24,12-11-2021,ride_requested,ios,66,2,2
18-24,13-02-2021,ride_requested,ios,67,2,2
18-24,28-10-2021,ride_requested,ios,67,2,2
18-24,06-12-2021,ride_requested,ios,67,2,2
18-24,21-12-2021,ride_requested,ios,67,2,2
18-24,21-02-2021,ride_requested,ios,68,2,2
18-24,24-02-2021,ride_requested,ios,68,2,2
18-24,17-03-2021,ride_requested,ios,68,2,2
18-24,21-03-2021,ride_requested,ios,68,2,2
18-24,25-03-2021,ride_requested,ios,68,2,2
18-24,18-06-2021,ride_requested,ios,68,2,2
18-24,29-07-2021,ride_requested,ios,68,2,2
18-24,07-09-2021,ride_requested,ios,68,2,2
18-24,10-12-2021,ride_requested,ios,68,2,2
18-24,12-02-2021,ride_requested,ios,69,2,2
18-24,13-08-2021,ride_requested,ios,69,2,2
18-24,01-01-2021,ride_requested,ios,70,2,2
18-24,17-02-2021,ride_requested,ios,70,2,2
18-24,04-05-2021,ride_requested,ios,70,2,2
18-24,01-09-2021,ride_requested,ios,70,2,2
18-24,14-12-2021,ride_requested,ios,70,2,2
18-24,17-12-2021,ride_requested,ios,70,2,2
18-24,30-07-2021,ride_requested,ios,71,2,2
18-24,15-04-2021,ride_requested,ios,72,2,2
18-24,09-10-2021,ride_requested,ios,72,2,2
18-24,22-04-2021,ride_requested,ios,73,2,2
18-24,25-05-2021,ride_requested,ios,73,2,2
18-24,03-04-2021,ride_requested,ios,74,2,2
18-24,12-04-2021,ride_requested,ios,74,2,2
18-24,19-06-2021,ride_requested,ios,74,2,2
18-24,30-11-2021,ride_requested,ios,74,2,2
18-24,11-11-2021,ride_requested,ios,75,2,2
18-24,02-04-2021,ride_requested,ios,79,2,2
18-24,30-06-2021,ride_requested,ios,79,2,2
18-24,06-02-2021,ride_requested,ios,80,2,2
18-24,30-03-2021,ride_requested,ios,80,2,2
18-24,02-09-2021,ride_requested,ios,81,2,2
18-24,12-08-2021,ride_requested,ios,83,2,2
18-24,26-11-2021,ride_requested,ios,83,2,2
18-24,18-12-2021,ride_requested,ios,83,2,2
18-24,25-08-2021,ride_requested,ios,84,2,2
18-24,27-06-2021,ride_requested,ios,85,2,2
18-24,22-08-2021,ride_requested,ios,91,2,2
18-24,26-06-2021,ride_requested,ios,70,2,3
18-24,05-02-2021,ride_requested,ios,71,2,3
18-24,25-02-2021,ride_requested,ios,71,2,3
18-24,23-08-2021,ride_requested,ios,71,2,3
18-24,07-03-2021,ride_requested,ios,74,2,3
18-24,19-04-2021,ride_requested,ios,76,2,3
18-24,07-12-2021,ride_requested,ios,77,2,3
18-24,06-05-2021,ride_requested,ios,79,2,3
18-24,31-05-2021,ride_requested,ios,81,2,3
18-24,11-02-2021,ride_requested,ios,82,2,3
18-24,03-03-2021,ride_requested,ios,82,2,3
18-24,03-05-2021,ride_requested,ios,82,2,3
18-24,18-10-2021,ride_requested,ios,84,2,3
18-24,02-02-2021,ride_requested,ios,85,2,3
18-24,28-08-2021,ride_requested,ios,86,2,3
18-24,06-01-2021,ride_requested,ios,87,2,3
18-24,04-02-2021,ride_requested,ios,88,2,3
18-24,04-03-2021,ride_requested,ios,88,2,3
18-24,26-04-2021,ride_requested,ios,89,2,3
18-24,19-07-2021,ride_requested,ios,89,2,3
18-24,11-12-2021,ride_requested,ios,89,2,3
18-24,12-12-2021,ride_requested,ios,89,2,3
18-24,08-04-2021,ride_requested,ios,90,2,3
18-24,24-05-2021,ride_requested,ios,90,2,3
18-24,23-06-2021,ride_requested,ios,90,2,3
18-24,30-04-2021,ride_requested,ios,91,2,3
18-24,29-03-2021,ride_requested,ios,92,2,3
18-24,19-05-2021,ride_requested,ios,92,2,3
18-24,21-05-2021,ride_requested,ios,92,2,3
18-24,13-12-2021,ride_requested,ios,92,2,3
18-24,21-04-2021,ride_requested,ios,93,2,3
18-24,08-09-2021,ride_requested,ios,93,2,3
18-24,13-09-2021,ride_requested,ios,93,2,3
18-24,11-10-2021,ride_requested,ios,93,2,3
18-24,27-12-2021,ride_requested,ios,93,2,3
18-24,31-12-2021,ride_requested,ios,94,2,3
18-24,05-04-2021,ride_requested,ios,95,2,3
18-24,09-04-2021,ride_requested,ios,95,2,3
18-24,08-06-2021,ride_requested,ios,95,2,3
18-24,09-07-2021,ride_requested,ios,95,2,3
18-24,29-05-2021,ride_requested,ios,96,2,3
18-24,28-06-2021,ride_requested,ios,97,2,3
18-24,18-03-2021,ride_requested,ios,98,2,3
18-24,04-04-2021,ride_requested,ios,98,2,3
18-24,03-07-2021,ride_requested,ios,98,2,3
18-24,25-09-2021,ride_requested,ios,98,2,3
18-24,01-02-2021,ride_requested,ios,99,2,3
18-24,07-04-2021,ride_requested,ios,99,2,3
18-24,22-06-2021,ride_requested,ios,99,2,3
18-24,04-09-2021,ride_requested,ios,99,2,3
18-24,06-03-2021,ride_requested,ios,100,2,3
18-24,14-06-2021,ride_requested,ios,100,2,3
18-24,13-07-2021,ride_requested,ios,101,2,3
18-24,06-09-2021,ride_requested,ios,101,2,3
18-24,19-02-2021,ride_requested,ios,102,2,3
18-24,12-09-2021,ride_requested,ios,102,2,3
18-24,03-11-2021,ride_requested,ios,102,2,3
18-24,02-01-2021,ride_requested,ios,103,2,3
18-24,30-08-2021,ride_requested,ios,103,2,3
18-24,08-10-2021,ride_requested,ios,104,2,3
18-24,25-01-2021,ride_requested,ios,105,2,3
18-24,09-06-2021,ride_requested,ios,105,2,3
18-24,27-01-2021,ride_requested,ios,106,2,3
18-24,10-02-2021,ride_requested,ios,107,2,3
18-24,11-07-2021,ride_requested,ios,107,2,3
18-24,21-09-2021,ride_requested,ios,107,2,3
18-24,18-11-2021,ride_requested,ios,107,2,3
18-24,04-11-2021,ride_requested,ios,108,2,3
18-24,19-01-2021,ride_requested,ios,109,2,3
18-24,19-12-2021,ride_requested,ios,109,2,3
18-24,22-12-2021,ride_requested,ios,109,2,3
18-24,27-02-2021,ride_requested,ios,111,2,3
18-24,03-01-2021,ride_requested,ios,112,2,3
18-24,25-10-2021,ride_requested,ios,114,2,3
18-24,28-04-2021,ride_requested,ios,116,2,3
18-24,04-08-2021,ride_requested,ios,118,2,3
18-24,17-09-2021,ride_requested,ios,121,2,3
18-24,23-01-2021,ride_requested,ios,122,2,3
18-24,24-03-2021,ride_requested,ios,123,2,3
18-24,22-10-2021,ride_requested,ios,93,2,4
18-24,17-11-2021,ride_requested,ios,105,2,4
18-24,13-05-2021,ride_requested,ios,107,2,4
18-24,24-10-2021,ride_requested,ios,111,2,4
18-24,14-04-2021,ride_requested,ios,113,2,4
18-24,06-11-2021,ride_requested,ios,114,2,4
18-24,29-11-2021,ride_requested,ios,114,2,4
18-24,17-06-2021,ride_requested,ios,115,2,4
18-24,08-01-2021,ride_requested,ios,116,2,4
18-24,11-01-2021,ride_requested,ios,116,2,4
18-24,16-02-2021,ride_requested,ios,116,2,4
18-24,20-04-2021,ride_requested,ios,118,2,4
18-24,22-01-2021,ride_requested,ios,120,2,4
18-24,30-09-2021,ride_requested,ios,120,2,4
18-24,23-07-2021,ride_requested,ios,122,2,4
18-24,24-08-2021,ride_requested,ios,124,2,4
18-24,02-10-2021,ride_requested,ios,124,2,4
18-24,13-03-2021,ride_requested,ios,125,2,4
18-24,19-11-2021,ride_requested,ios,128,2,4
18-24,08-02-2021,ride_requested,ios,130,2,4
18-24,10-10-2021,ride_requested,ios,131,2,4
18-24,30-12-2021,ride_requested,ios,134,2,4
18-24,12-05-2021,ride_requested,ios,136,2,4
18-24,07-10-2021,ride_requested,ios,138,2,4
18-24,31-08-2021,ride_requested,ios,140,2,4
18-24,07-08-2021,ride_requested,ios,142,2,4
18-24,17-08-2021,ride_requested,ios,144,2,4
18-24,20-12-2021,ride_requested,ios,153,2,4
18-24,05-11-2021,ride_requested,ios,167,2,4
18-24,27-05-2021,ride_requested,ios,127,2,5
18-24,08-07-2021,ride_requested,ios,127,2,5
18-24,16-10-2021,ride_requested,ios,137,2,5
18-24,24-12-2021,ride_requested,ios,144,2,5
18-24,20-02-2021,ride_requested,ios,149,2,5
18-24,25-06-2021,ride_requested,ios,149,2,5
18-24,05-07-2021,ride_requested,ios,149,2,5
18-24,12-03-2021,ride_requested,ios,158,2,5
18-24,15-01-2021,ride_requested,ios,162,2,5
18-24,09-02-2021,ride_requested,ios,165,2,5
18-24,15-03-2021,ride_requested,ios,167,2,5
18-24,22-05-2021,ride_requested,ios,167,2,5
18-24,02-07-2021,ride_requested,ios,171,2,5
18-24,16-01-2021,ride_requested,ios,173,2,5
18-24,02-06-2021,ride_requested,ios,187,2,5
18-24,11-03-2021,ride_requested,ios,196,2,5
18-24,26-05-2021,ride_requested,ios,156,2,6
18-24,27-09-2021,ride_requested,ios,167,2,6
18-24,17-07-2021,ride_requested,ios,190,2,6
18-24,17-10-2021,ride_requested,ios,203,2,6
18-24,03-08-2021,ride_requested,ios,204,2,6
18-24,08-08-2021,ride_requested,ios,206,2,6
18-24,04-01-2021,ride_requested,ios,209,2,7
18-24,10-03-2021,ride_requested,ios,229,2,7
18-24,08-03-2021,ride_accepted,ios,1,3,1
18-24,01-04-2021,ride_accepted,ios,1,3,1
18-24,18-09-2021,ride_accepted,ios,1,3,1
18-24,20-09-2021,ride_accepted,ios,1,3,1
18-24,19-03-2021,ride_accepted,ios,2,3,1
18-24,23-04-2021,ride_accepted,ios,2,3,1
18-24,27-04-2021,ride_accepted,ios,2,3,1
18-24,07-07-2021,ride_accepted,ios,2,3,1
18-24,27-07-2021,ride_accepted,ios,2,3,1
18-24,18-08-2021,ride_accepted,ios,2,3,1
18-24,16-12-2021,ride_accepted,ios,2,3,1
18-24,18-01-2021,ride_accepted,ios,3,3,1
18-24,26-01-2021,ride_accepted,ios,3,3,1
18-24,28-03-2021,ride_accepted,ios,3,3,1
18-24,13-04-2021,ride_accepted,ios,3,3,1
18-24,06-06-2021,ride_accepted,ios,3,3,1
18-24,20-06-2021,ride_accepted,ios,3,3,1
18-24,20-07-2021,ride_accepted,ios,3,3,1
18-24,03-09-2021,ride_accepted,ios,3,3,1
18-24,23-09-2021,ride_accepted,ios,3,3,1
18-24,30-01-2021,ride_accepted,ios,4,3,1
18-24,04-07-2021,ride_accepted,ios,4,3,1
18-24,21-07-2021,ride_accepted,ios,4,3,1
18-24,28-07-2021,ride_accepted,ios,4,3,1
18-24,11-09-2021,ride_accepted,ios,4,3,1
18-24,26-09-2021,ride_accepted,ios,4,3,1
18-24,02-11-2021,ride_accepted,ios,4,3,1
18-24,14-11-2021,ride_accepted,ios,4,3,1
18-24,27-11-2021,ride_accepted,ios,4,3,1
18-24,14-01-2021,ride_accepted,ios,5,3,1
18-24,11-04-2021,ride_accepted,ios,5,3,1
18-24,25-07-2021,ride_accepted,ios,5,3,1
18-24,13-10-2021,ride_accepted,ios,5,3,1
18-24,29-10-2021,ride_accepted,ios,5,3,1
18-24,25-11-2021,ride_accepted,ios,5,3,1
18-24,23-12-2021,ride_accepted,ios,5,3,1
18-24,16-03-2021,ride_accepted,ios,6,3,1
18-24,02-08-2021,ride_accepted,ios,6,3,1
18-24,10-08-2021,ride_accepted,ios,6,3,1
18-24,14-10-2021,ride_accepted,ios,6,3,1
18-24,15-12-2021,ride_accepted,ios,6,3,1
18-24,12-01-2021,ride_accepted,ios,7,3,1
18-24,05-06-2021,ride_accepted,ios,7,3,1
18-24,18-05-2021,ride_accepted,ios,8,3,1
18-24,05-09-2021,ride_accepted,ios,8,3,1
18-24,02-05-2021,ride_accepted,ios,18,3,1
18-24,06-08-2021,ride_accepted,ios,23,3,1
18-24,26-07-2021,ride_accepted,ios,24,3,1
18-24,09-11-2021,ride_accepted,ios,25,3,1
18-24,07-02-2021,ride_accepted,ios,26,3,1
18-24,10-06-2021,ride_accepted,ios,28,3,1
18-24,22-02-2021,ride_accepted,ios,29,3,1
18-24,18-04-2021,ride_accepted,ios,29,3,1
18-24,23-05-2021,ride_accepted,ios,29,3,1
18-24,29-08-2021,ride_accepted,ios,30,3,1
18-24,24-07-2021,ride_accepted,ios,31,3,1
18-24,10-09-2021,ride_accepted,ios,31,3,1
18-24,26-02-2021,ride_accepted,ios,32,3,1
18-24,11-06-2021,ride_accepted,ios,32,3,1
18-24,15-02-2021,ride_accepted,ios,33,3,1
18-24,05-03-2021,ride_accepted,ios,33,3,1
18-24,08-05-2021,ride_accepted,ios,33,3,1
18-24,15-08-2021,ride_accepted,ios,33,3,1
18-24,31-01-2021,ride_accepted,ios,34,3,1
18-24,21-06-2021,ride_accepted,ios,34,3,1
18-24,20-08-2021,ride_accepted,ios,34,3,1
18-24,16-11-2021,ride_accepted,ios,34,3,1
18-24,22-11-2021,ride_accepted,ios,34,3,1
18-24,11-08-2021,ride_accepted,ios,35,3,1
18-24,14-07-2021,ride_accepted,ios,36,3,1
18-24,03-10-2021,ride_accepted,ios,36,3,1
18-24,26-10-2021,ride_accepted,ios,36,3,1
18-24,09-12-2021,ride_accepted,ios,36,3,1
18-24,12-10-2021,ride_accepted,ios,37,3,1
18-24,21-10-2021,ride_accepted,ios,37,3,1
18-24,23-03-2021,ride_accepted,ios,38,3,1
18-24,14-09-2021,ride_accepted,ios,38,3,1
18-24,19-09-2021,ride_accepted,ios,38,3,1
18-24,28-09-2021,ride_accepted,ios,38,3,1
18-24,04-10-2021,ride_accepted,ios,38,3,1
18-24,06-10-2021,ride_accepted,ios,38,3,1
18-24,28-12-2021,ride_accepted,ios,38,3,1
18-24,31-07-2021,ride_accepted,ios,39,3,1
18-24,16-05-2021,ride_accepted,ios,40,3,1
18-24,05-05-2021,ride_accepted,ios,41,3,1
18-24,01-06-2021,ride_accepted,ios,41,3,1
18-24,12-06-2021,ride_accepted,ios,42,3,1
18-24,08-12-2021,ride_accepted,ios,42,3,1
18-24,21-11-2021,ride_accepted,ios,43,3,1
18-24,04-12-2021,ride_accepted,ios,43,3,1
18-24,20-10-2021,ride_accepted,ios,44,3,1
18-24,07-11-2021,ride_accepted,ios,47,3,1
18-24,03-12-2021,ride_accepted,ios,47,3,1
18-24,28-05-2021,ride_accepted,ios,53,3,1
18-24,12-07-2021,ride_accepted,ios,53,3,1
18-24,01-11-2021,ride_accepted,ios,4,3,2
18-24,24-04-2021,ride_accepted,ios,6,3,2
18-24,16-08-2021,ride_accepted,ios,6,3,2
18-24,05-10-2021,ride_accepted,ios,6,3,2
18-24,10-11-2021,ride_accepted,ios,6,3,2
18-24,07-01-2021,ride_accepted,ios,7,3,2
18-24,07-05-2021,ride_accepted,ios,7,3,2
18-24,11-05-2021,ride_accepted,ios,7,3,2
18-24,15-06-2021,ride_accepted,ios,7,3,2
18-24,16-07-2021,ride_accepted,ios,7,3,2
18-24,23-10-2021,ride_accepted,ios,7,3,2
18-24,23-11-2021,ride_accepted,ios,7,3,2
18-24,05-01-2021,ride_accepted,ios,8,3,2
18-24,15-05-2021,ride_accepted,ios,8,3,2
18-24,29-06-2021,ride_accepted,ios,8,3,2
18-24,15-11-2021,ride_accepted,ios,8,3,2
18-24,09-03-2021,ride_accepted,ios,9,3,2
18-24,17-04-2021,ride_accepted,ios,9,3,2
18-24,22-09-2021,ride_accepted,ios,9,3,2
18-24,01-12-2021,ride_accepted,ios,9,3,2
18-24,14-12-2021,ride_accepted,ios,10,3,2
18-24,16-06-2021,ride_accepted,ios,12,3,2
18-24,26-03-2021,ride_accepted,ios,25,3,2
18-24,05-02-2021,ride_accepted,ios,26,3,2
18-24,13-01-2021,ride_accepted,ios,29,3,2
18-24,28-11-2021,ride_accepted,ios,30,3,2
18-24,30-05-2021,ride_accepted,ios,31,3,2
18-24,13-06-2021,ride_accepted,ios,31,3,2
18-24,13-11-2021,ride_accepted,ios,31,3,2
18-24,01-03-2021,ride_accepted,ios,33,3,2
18-24,31-03-2021,ride_accepted,ios,33,3,2
18-24,04-06-2021,ride_accepted,ios,33,3,2
18-24,10-07-2021,ride_accepted,ios,33,3,2
18-24,21-08-2021,ride_accepted,ios,33,3,2
18-24,22-07-2021,ride_accepted,ios,34,3,2
18-24,24-11-2021,ride_accepted,ios,34,3,2
18-24,08-11-2021,ride_accepted,ios,35,3,2
18-24,02-12-2021,ride_accepted,ios,35,3,2
18-24,14-03-2021,ride_accepted,ios,36,3,2
18-24,10-05-2021,ride_accepted,ios,36,3,2
18-24,19-10-2021,ride_accepted,ios,37,3,2
18-24,06-01-2021,ride_accepted,ios,38,3,2
18-24,20-01-2021,ride_accepted,ios,38,3,2
18-24,19-08-2021,ride_accepted,ios,38,3,2
18-24,05-12-2021,ride_accepted,ios,38,3,2
18-24,03-04-2021,ride_accepted,ios,39,3,2
18-24,01-08-2021,ride_accepted,ios,40,3,2
18-24,28-01-2021,ride_accepted,ios,41,3,2
18-24,17-03-2021,ride_accepted,ios,41,3,2
18-24,18-06-2021,ride_accepted,ios,41,3,2
18-24,09-08-2021,ride_accepted,ios,41,3,2
18-24,15-09-2021,ride_accepted,ios,41,3,2
18-24,24-09-2021,ride_accepted,ios,41,3,2
18-24,18-07-2021,ride_accepted,ios,42,3,2
18-24,10-12-2021,ride_accepted,ios,43,3,2
18-24,13-02-2021,ride_accepted,ios,44,3,2
18-24,21-03-2021,ride_accepted,ios,44,3,2
18-24,03-02-2021,ride_accepted,ios,45,3,2
18-24,07-06-2021,ride_accepted,ios,45,3,2
18-24,09-10-2021,ride_accepted,ios,45,3,2
18-24,11-11-2021,ride_accepted,ios,45,3,2
18-24,30-07-2021,ride_accepted,ios,46,3,2
18-24,06-12-2021,ride_accepted,ios,46,3,2
18-24,21-01-2021,ride_accepted,ios,47,3,2
18-24,21-12-2021,ride_accepted,ios,47,3,2
18-24,21-02-2021,ride_accepted,ios,48,3,2
18-24,28-10-2021,ride_accepted,ios,48,3,2
18-24,12-04-2021,ride_accepted,ios,49,3,2
18-24,13-08-2021,ride_accepted,ios,49,3,2
18-24,07-09-2021,ride_accepted,ios,49,3,2
18-24,29-07-2021,ride_accepted,ios,51,3,2
18-24,22-03-2021,ride_accepted,ios,52,3,2
18-24,17-12-2021,ride_accepted,ios,52,3,2
18-24,18-12-2021,ride_accepted,ios,52,3,2
18-24,11-12-2021,ride_accepted,ios,58,3,2
18-24,02-04-2021,ride_accepted,ios,62,3,2
18-24,16-04-2021,ride_accepted,ios,62,3,2
18-24,01-07-2021,ride_accepted,ios,62,3,2
18-24,12-11-2021,ride_accepted,ios,66,3,2
18-24,24-02-2021,ride_accepted,ios,68,3,2
18-24,25-03-2021,ride_accepted,ios,68,3,2
18-24,12-02-2021,ride_accepted,ios,69,3,2
18-24,01-01-2021,ride_accepted,ios,70,3,2
18-24,17-02-2021,ride_accepted,ios,70,3,2
18-24,04-05-2021,ride_accepted,ios,70,3,2
18-24,01-09-2021,ride_accepted,ios,70,3,2
18-24,15-04-2021,ride_accepted,ios,72,3,2
18-24,22-04-2021,ride_accepted,ios,73,3,2
18-24,25-05-2021,ride_accepted,ios,73,3,2
18-24,19-06-2021,ride_accepted,ios,74,3,2
18-24,30-11-2021,ride_accepted,ios,74,3,2
18-24,30-06-2021,ride_accepted,ios,79,3,2
18-24,06-02-2021,ride_accepted,ios,80,3,2
18-24,30-03-2021,ride_accepted,ios,80,3,2
18-24,02-09-2021,ride_accepted,ios,81,3,2
18-24,12-08-2021,ride_accepted,ios,83,3,2
18-24,26-11-2021,ride_accepted,ios,83,3,2
18-24,25-08-2021,ride_accepted,ios,84,3,2
18-24,27-06-2021,ride_accepted,ios,85,3,2
18-24,22-08-2021,ride_accepted,ios,91,3,2
18-24,06-05-2021,ride_accepted,ios,8,3,3
18-24,22-10-2021,ride_accepted,ios,9,3,3
18-24,25-02-2021,ride_accepted,ios,10,3,3
18-24,19-07-2021,ride_accepted,ios,10,3,3
18-24,07-03-2021,ride_accepted,ios,12,3,3
18-24,26-06-2021,ride_accepted,ios,12,3,3
18-24,04-03-2021,ride_accepted,ios,14,3,3
18-24,09-07-2021,ride_accepted,ios,14,3,3
18-24,27-12-2021,ride_accepted,ios,16,3,3
18-24,31-05-2021,ride_accepted,ios,17,3,3
18-24,24-05-2021,ride_accepted,ios,18,3,3
18-24,28-08-2021,ride_accepted,ios,18,3,3
18-24,19-04-2021,ride_accepted,ios,34,3,3
18-24,07-12-2021,ride_accepted,ios,38,3,3
18-24,29-03-2021,ride_accepted,ios,39,3,3
18-24,08-06-2021,ride_accepted,ios,39,3,3
18-24,11-02-2021,ride_accepted,ios,40,3,3
18-24,23-08-2021,ride_accepted,ios,40,3,3
18-24,18-10-2021,ride_accepted,ios,40,3,3
18-24,09-04-2021,ride_accepted,ios,41,3,3
18-24,03-05-2021,ride_accepted,ios,41,3,3
18-24,01-02-2021,ride_accepted,ios,43,3,3
18-24,08-04-2021,ride_accepted,ios,43,3,3
18-24,23-06-2021,ride_accepted,ios,43,3,3
18-24,03-03-2021,ride_accepted,ios,46,3,3
18-24,12-09-2021,ride_accepted,ios,46,3,3
18-24,03-07-2021,ride_accepted,ios,48,3,3
18-24,21-05-2021,ride_accepted,ios,49,3,3
18-24,21-09-2021,ride_accepted,ios,51,3,3
18-24,31-12-2021,ride_accepted,ios,51,3,3
18-24,13-09-2021,ride_accepted,ios,52,3,3
18-24,25-10-2021,ride_accepted,ios,53,3,3
18-24,04-02-2021,ride_accepted,ios,55,3,3
18-24,19-05-2021,ride_accepted,ios,62,3,3
18-24,25-09-2021,ride_accepted,ios,64,3,3
18-24,12-12-2021,ride_accepted,ios,64,3,3
18-24,02-02-2021,ride_accepted,ios,65,3,3
18-24,05-04-2021,ride_accepted,ios,66,3,3
18-24,26-04-2021,ride_accepted,ios,66,3,3
18-24,08-09-2021,ride_accepted,ios,66,3,3
18-24,30-04-2021,ride_accepted,ios,67,3,3
18-24,18-03-2021,ride_accepted,ios,69,3,3
18-24,21-04-2021,ride_accepted,ios,69,3,3
18-24,22-06-2021,ride_accepted,ios,69,3,3
18-24,23-07-2021,ride_accepted,ios,70,3,3
18-24,14-06-2021,ride_accepted,ios,72,3,3
18-24,11-10-2021,ride_accepted,ios,72,3,3
18-24,13-12-2021,ride_accepted,ios,73,3,3
18-24,02-01-2021,ride_accepted,ios,74,3,3
18-24,29-05-2021,ride_accepted,ios,74,3,3
18-24,28-06-2021,ride_accepted,ios,76,3,3
18-24,13-07-2021,ride_accepted,ios,77,3,3
18-24,06-09-2021,ride_accepted,ios,77,3,3
18-24,10-02-2021,ride_accepted,ios,79,3,3
18-24,07-04-2021,ride_accepted,ios,79,3,3
18-24,19-02-2021,ride_accepted,ios,80,3,3
18-24,06-03-2021,ride_accepted,ios,81,3,3
18-24,11-07-2021,ride_accepted,ios,81,3,3
18-24,08-10-2021,ride_accepted,ios,81,3,3
18-24,18-11-2021,ride_accepted,ios,83,3,3
18-24,22-12-2021,ride_accepted,ios,83,3,3
18-24,27-02-2021,ride_accepted,ios,90,3,3
18-24,17-09-2021,ride_accepted,ios,93,3,3
18-24,04-08-2021,ride_accepted,ios,97,3,3
18-24,04-04-2021,ride_accepted,ios,98,3,3
18-24,04-09-2021,ride_accepted,ios,99,3,3
18-24,03-11-2021,ride_accepted,ios,102,3,3
18-24,30-08-2021,ride_accepted,ios,103,3,3
18-24,24-03-2021,ride_accepted,ios,104,3,3
18-24,25-01-2021,ride_accepted,ios,105,3,3
18-24,09-06-2021,ride_accepted,ios,105,3,3
18-24,27-01-2021,ride_accepted,ios,106,3,3
18-24,04-11-2021,ride_accepted,ios,108,3,3
18-24,19-01-2021,ride_accepted,ios,109,3,3
18-24,19-12-2021,ride_accepted,ios,109,3,3
18-24,03-01-2021,ride_accepted,ios,112,3,3
18-24,28-04-2021,ride_accepted,ios,116,3,3
18-24,23-01-2021,ride_accepted,ios,122,3,3
18-24,17-11-2021,ride_accepted,ios,16,3,4
18-24,13-05-2021,ride_accepted,ios,46,3,4
18-24,06-11-2021,ride_accepted,ios,48,3,4
18-24,08-01-2021,ride_accepted,ios,70,3,4
18-24,24-10-2021,ride_accepted,ios,71,3,4
18-24,30-09-2021,ride_accepted,ios,72,3,4
18-24,29-11-2021,ride_accepted,ios,72,3,4
18-24,14-04-2021,ride_accepted,ios,74,3,4
18-24,11-01-2021,ride_accepted,ios,75,3,4
18-24,16-02-2021,ride_accepted,ios,78,3,4
18-24,20-04-2021,ride_accepted,ios,81,3,4
18-24,02-10-2021,ride_accepted,ios,85,3,4
18-24,24-08-2021,ride_accepted,ios,86,3,4
18-24,31-08-2021,ride_accepted,ios,86,3,4
18-24,07-08-2021,ride_accepted,ios,89,3,4
18-24,17-08-2021,ride_accepted,ios,89,3,4
18-24,10-10-2021,ride_accepted,ios,91,3,4
18-24,08-02-2021,ride_accepted,ios,92,3,4
18-24,22-01-2021,ride_accepted,ios,94,3,4
18-24,30-12-2021,ride_accepted,ios,94,3,4
18-24,17-06-2021,ride_accepted,ios,101,3,4
18-24,12-05-2021,ride_accepted,ios,117,3,4
18-24,07-10-2021,ride_accepted,ios,118,3,4
18-24,20-12-2021,ride_accepted,ios,123,3,4
18-24,13-03-2021,ride_accepted,ios,125,3,4
18-24,19-11-2021,ride_accepted,ios,128,3,4
18-24,05-11-2021,ride_accepted,ios,167,3,4
18-24,27-05-2021,ride_accepted,ios,45,3,5
18-24,08-07-2021,ride_accepted,ios,48,3,5
18-24,20-02-2021,ride_accepted,ios,53,3,5
18-24,05-07-2021,ride_accepted,ios,57,3,5
18-24,16-01-2021,ride_accepted,ios,88,3,5
18-24,16-10-2021,ride_accepted,ios,107,3,5
18-24,25-06-2021,ride_accepted,ios,108,3,5
18-24,15-01-2021,ride_accepted,ios,116,3,5
18-24,12-03-2021,ride_accepted,ios,117,3,5
18-24,09-02-2021,ride_accepted,ios,118,3,5
18-24,24-12-2021,ride_accepted,ios,118,3,5
18-24,15-03-2021,ride_accepted,ios,119,3,5
18-24,22-05-2021,ride_accepted,ios,119,3,5
18-24,02-07-2021,ride_accepted,ios,130,3,5
18-24,02-06-2021,ride_accepted,ios,164,3,5
18-24,11-03-2021,ride_accepted,ios,196,3,5
18-24,26-05-2021,ride_accepted,ios,57,3,6
18-24,27-09-2021,ride_accepted,ios,90,3,6
18-24,08-08-2021,ride_accepted,ios,135,3,6
18-24,17-07-2021,ride_accepted,ios,148,3,6
18-24,03-08-2021,ride_accepted,ios,159,3,6
